id,full_name,first_name,last_name,is_active
2866,JackieButler,Jackie,Butler,0
1630215,JaredButler,Jared,Butler,1
202710,JimmyButler,Jimmy,Butler,1
348,MitchellButler,Mitchell,Butler,0
2446,RasualButler,Rasual,Butler,0
202779,DwightBuycks,Dwight,Buycks,0
201182,DerrickByars,Derrick,Byars,0
101115,AndrewBynum,Andrew,Bynum,0
101198,WillBynum,Will,Bynum,0
76321,MartyByrnes,Marty,Byrnes,0
76322,TommyByrnes,Tommy,Byrnes,0
76323,MikeBytzura,Mike,Bytzura,0
2560,ZarkoCabarkapa,Zarko,Cabarkapa,0
76324,BarneyCable,Barney,Cable,0
203998,BrunoCaboclo,Bruno,Caboclo,0
1629719,DevontaeCacok,Devontae,Cacok,0
679,JasonCaffey,Jason,Caffey,0
262,MichaelCage,Michael,Cage,0
1631288,JamalCain,Jamal,Cain,1
76326,GerryCalabrese,Gerry,Calabrese,0
201979,NickCalathes,Nick,Calathes,0
101181,JoseCalderon,Jose,Calderon,0
154,AdrianCaldwell,Adrian,Caldwell,0
76328,JimCaldwell,Jim,Caldwell,0
76329,JoeCaldwell,Joe,Caldwell,0
203484,KentaviousCaldwellPope,Kentavious,CaldwellPope,1
76331,BillCalhoun,Bill,Calhoun,0
76330,CorkyCalhoun,Corky,Calhoun,0
76332,DemetriusCalip,Demetrius,Calip,0
76333,TomCallahan,Tom,Callahan,0
76334,RickCalloway,Rick,Calloway,0
76335,ErnieCalverley,Ernie,Calverley,0
76336,MackCalvin,Mack,Calvin,0
76337,DexterCambridge,Dexter,Cambridge,0
948,MarcusCamby,Marcus,Camby,0
1630267,FacundoCampazzo,Facundo,Campazzo,0
922,EldenCampbell,Elden,Campbell,0
76338,TonyCampbell,Tony,Campbell,0
203477,IsaiahCanaan,Isaiah,Canaan,0
1628427,VlatkoCancar,Vlatko,Cancar,1
1629962,DevinCannady,Devin,Cannady,1
76339,LarryCannon,Larry,Cannon,0
203991,ClintCapela,Clint,Capela,1
202382,DerrickCaracter,Derrick,Caracter,0
2073,BrianCardinal,Brian,Cardinal,0
1630176,VernonCareyJr,Vernon,CareyJr,1
76340,HowieCarl,Howie,Carl,0
76341,ChetCarlisle,Chet,Carlisle,0
2367,GenoCarlisle,Geno,Carlisle,0
76342,RickCarlisle,Rick,Carlisle,0
76343,AlCarlson,Al,Carlson,0
76344,DonCarlson,Don,Carlson,0
76345,BobCarney,Bob,Carney,0
200760,RodneyCarney,Rodney,Carney,0
76346,BobCarpenter,Bob,Carpenter,0
156,AntoineCarr,Antoine,Carr,0
76348,AustinCarr,Austin,Carr,0
713,ChrisCarr,Chris,Carr,0
1757,CoryCarr,Cory,Carr,0
76350,KennyCarr,Kenny,Carr,0
76351,MLCarr,ML,Carr,0
76352,BobCarrington,Bob,Carrington,0
201960,DeMarreCarroll,DeMarre,Carroll,0
76353,JoeBarryCarroll,JoeBarry,Carroll,0
2679,MattCarroll,Matt,Carroll,0
1131,JimmyCarruth,Jimmy,Carruth,0
1853,AnthonyCarter,Anthony,Carter,0
76355,ButchCarter,Butch,Carter,0
76356,FredCarter,Fred,Carter,0
76357,GeorgeCarter,George,Carter,0
76358,HowardCarter,Howard,Carter,0
76359,JakeCarter,Jake,Carter,0
1628975,JevonCarter,Jevon,Carter,1
2466,MauriceCarter,Maurice,Carter,0
76360,ReggieCarter,Reggie,Carter,0
76361,RonCarter,Ron,Carter,0
1713,VinceCarter,Vince,Carter,0
1628976,WendellCarterJr,Wendell,CarterJr,1
203487,MichaelCarterWilliams,Michael,CarterWilliams,0
76362,BillCartwright,Bill,Cartwright,0
76363,JayCarty,Jay,Carty,0
1627936,AlexCaruso,Alex,Caruso,1
76364,CorneliusCash,Cornelius,Cash,0
208,SamCassell,Sam,Cassell,0
201956,OmriCasspi,Omri,Casspi,0
76365,HarveyCatchings,Harvey,Catchings,0
767,TerryCatledge,Terry,Catledge,0
76367,SidCatlett,Sid,Catlett,0
1509,KelvinCato,Kelvin,Cato,0
76368,BobbyCattage,Bobby,Cattage,0
1626161,WillieCauleyStein,Willie,CauleyStein,1
1628505,TroyCaupain,Troy,Caupain,0
190,DuaneCauswell,Duane,Causwell,0
1628463,TylerCavanaugh,Tyler,Cavanaugh,0
76370,RonCavenall,Ron,Cavenall,0
1629958,AhmadCaver,Ahmad,Caver,0
76,CedricCeballos,Cedric,Ceballos,0
1911,JohnCelestand,John,Celestand,0
76373,AlCervi,Al,Cervi,0
2763,LionelChalmers,Lionel,Chalmers,0
201596,MarioChalmers,Mario,Chalmers,0
76374,BillChamberlain,Bill,Chamberlain,0
76375,WiltChamberlain,Wilt,Chamberlain,0
76376,JerryChambers,Jerry,Chambers,0
1472,TomChambers,Tom,Chambers,0
1630577,JulianChampagnie,Julian,Champagnie,1
1630551,JustinChampagnie,Justin,Champagnie,1
76378,MikeChampion,Mike,Champion,0
1631113,KennedyChandler,Kennedy,Chandler,1
2199,TysonChandler,Tyson,Chandler,0
201163,WilsonChandler,Wilson,Chandler,0
76379,DonChaney,Don,Chaney,0
76380,JohnChaney,John,Chaney,0
364,RexChapman,Rex,Chapman,0
76382,LenChappell,Len,Chappell,0
76383,KenCharles,Ken,Charles,0
76384,LorenzoCharles,Lorenzo,Charles,0
1629147,JoeChealey,Joe,Chealey,0
384,CalbertCheaney,Calbert,Cheaney,0
1629597,ZylanCheatham,Zylan,Cheatham,1
76385,MauriceCheeks,Maurice,Cheeks,0
76386,PhilChenier,Phil,Chenier,0
203805,WillCherry,Will,Cherry,0
76387,DerrickChievous,Derrick,Chievous,0
432,PeteChilcutt,Pete,Chilcutt,0
2735,JoshChildress,Josh,Childress,0
719,RandolphChildress,Randolph,Childress,0
164,ChrisChilds,Chris,Childs,0
1629185,ChrisChiozza,Chris,Chiozza,1
76391,LeroyChollet,Leroy,Chollet,0
76392,JimChones,Jim,Chones,0
1627737,MarqueseChriss,Marquese,Chriss,1
76393,FredChrist,Fred,Christ,0
76394,CalChristensen,Cal,Christensen,0
76395,BobChristian,Bob,Christian,0
57,DougChristie,Doug,Christie,0
1631108,MaxChristie,Max,Christie,1
202091,DionteChristmas,Dionte,Christmas,0
1626176,RakeemChristmas,Rakeem,Christmas,0
203902,SemajChriston,Semaj,Christon,0
1630528,JoshChristopher,Josh,Christopher,1
203565,PatrickChristopher,Patrick,Christopher,0
928,RobertChurchwell,Robert,Churchwell,0
76397,ArchieClark,Archie,Clark,0
76398,CarlosClark,Carlos,Clark,0
201947,EarlClark,Earl,Clark,0
1629109,GaryClark,Gary,Clark,0
203546,IanClark,Ian,Clark,0
1721,KeonClark,Keon,Clark,0
1629634,BrandonClarke,Brandon,Clarke,1
1626262,CotyClarke,Coty,Clarke,0
203903,JordanClarkson,Jordan,Clarkson,1
1628492,GianClavell,Gian,Clavell,0
201964,VictorClaver,Victor,Claver,0
1127,CharlesClaxton,Charles,Claxton,0
1629651,NicClaxton,Nic,Claxton,1
2049,SpeedyClaxton,Speedy,Claxton,0
76402,JimCleamons,Jim,Cleamons,0
2043,MateenCleaves,Mateen,Cleaves,0
76403,JohnClemens,John,Clemens,0
1629598,ChrisClemons,Chris,Clemons,0
1628499,AntoniusCleveland,Antonius,Cleveland,0
76404,NatClifton,Nat,Clifton,0
76406,BillCloss,Bill,Closs,0
1569,KeithCloss,Keith,Closs,0
76407,PaulCloyd,Paul,Cloyd,0
76408,MarionCluggish,Marion,Cluggish,0
76409,BenClyde,Ben,Clyde,0
1629599,AmirCoffey,Amir,Coffey,1
76410,RichardCoffey,Richard,Coffey,0
76411,FredCofield,Fred,Cofield,0
715,JohnCoker,John,Coker,0
202708,NorrisCole,Norris,Cole,0
76412,BenColeman,Ben,Coleman,0
934,DerrickColeman,Derrick,Coleman,0
76413,ECColeman,EC,Coleman,0
76414,JackColeman,Jack,Coleman,0
76415,NorrisColeman,Norris,Coleman,0
902,BimboColes,Bimbo,Coles,0
2044,JasonCollier,Jason,Collier,0
76416,ArtCollins,Art,Collins,0
76418,DonCollins,Don,Collins,0
76421,DougCollins,Doug,Collins,0
1530,JamesCollins,James,Collins,0
2260,JarronCollins,Jarron,Collins,0
2215,JasonCollins,Jason,Collins,0
76419,JimmyCollins,Jimmy,Collins,0
1628381,JohnCollins,John,Collins,1
200776,MardyCollins,Mardy,Collins,0
202395,SherronCollins,Sherron,Collins,0
1628380,ZachCollins,Zach,Collins,1
1627858,KyleCollinsworth,Kyle,Collinsworth,0
201954,DarrenCollison,Darren,Collison,0
2555,NickCollison,Nick,Collison,0
76422,JoeColone,Joe,Colone,0
1629045,BonzieColson,Bonzie,Colson,0
2173,SeanColson,Sean,Colson,0
306,SteveColter,Steve,Colter,0
76425,LeroyCombs,Leroy,Combs,0
76426,DallasComegys,Dallas,Comegys,0
76427,LarryComley,Larry,Comley,0
76428,GeneConley,Gene,Conley,0
201144,MikeConley,Mike,Conley,1
76429,EdConlin,Ed,Conlin,0
55,MartyConlon,Marty,Conlon,0
1626192,PatConnaughton,Pat,Connaughton,1
76431,LesterConner,Lester,Conner,0
76432,ChuckConnors,Chuck,Connors,0
101215,WillConroy,Will,Conroy,0
76433,AnthonyCook,Anthony,Cook,0
76434,BertCook,Bert,Cook,0
76438,BobbyCook,Bobby,Cook,0
2567,BrianCook,Brian,Cook,0
201161,DaequanCook,Daequan,Cook,0
76435,DarwinCook,Darwin,Cook,0
76436,JeffCook,Jeff,Cook,0
76437,NormCook,Norm,Cook,0
2241,OmarCook,Omar,Cook,0
1626188,QuinnCook,Quinn,Cook,1
1629076,TylerCook,Tyler,Cook,0
1628429,CharlesCooke,Charles,Cooke,0
76439,DavidCooke,David,Cooke,0
76440,JoeCooke,Joe,Cooke,0
204022,JackCooley,Jack,Cooley,0
76442,ChuckCooper,Chuck,Cooper,0
1030,DuaneCooper,Duane,Cooper,0
76443,JoeCooper,Joe,Cooper,0
76444,MichaelCooper,Michael,Cooper,0
1630536,SharifeCooper,Sharife,Cooper,1
76441,WayneCooper,Wayne,Cooper,0
76446,TomCopa,Tom,Copa,0
203142,ChrisCopeland,Chris,Copeland,0
76447,HollisCopeland,Hollis,Copeland,0
76448,LanardCopeland,Lanard,Copeland,0
895,TyroneCorbin,Tyrone,Corbin,0
76450,ChrisCorchiani,Chris,Corchiani,0
76451,KenCorley,Ken,Corley,0
76452,RayCorley,Ray,Corley,0
1627822,PetrCornelie,Petr,Cornelie,0
76453,DaveCorzine,Dave,Corzine,0
76454,LarryCostello,Larry,Costello,0
1627856,MattCostello,Matt,Costello,0
203955,BryceCotton,Bryce,Cotton,0
76456,JackCotton,Jack,Cotton,0
1526,JamesCotton,James,Cotton,0
76457,JohnCoughran,John,Coughran,0
76458,MelCounts,Mel,Counts,0
76459,SteveCourtin,Steve,Courtin,0
1432,JoeCourtney,Joe,Courtney,0
202408,MarcusCousin,Marcus,Cousin,0
202326,DeMarcusCousins,DeMarcus,Cousins,0
600003,BobCousy,Bob,Cousy,0
203496,RobertCovington,Robert,Covington,1
76462,DaveCowens,Dave,Cowens,0
76463,JohnCox,John,Cox,0
76464,JohnnyCox,Johnny,Cox,0
76465,WesleyCox,Wesley,Cox,0
203459,AllenCrabbe,Allen,Crabbe,0
1628470,TorreyCraig,Torrey,Craig,1
1544,ChrisCrawford,Chris,Crawford,0
76466,FreddieCrawford,Freddie,Crawford,0
2037,JamalCrawford,Jamal,Crawford,0
201621,JoeCrawford,Joe,Crawford,0
202348,JordanCrawford,Jordan,Crawford,0
1628249,MitchellCreek,Mitchell,Creek,0
76468,JimCreighton,Jim,Creighton,0
76469,RonCrevier,Ron,Crevier,0
76470,HalCrisler,Hal,Crisler,0
2343,JoeCrispin,Joe,Crispin,0
76471,CharlieCriss,Charlie,Criss,0
76472,WinstonCrite,Winston,Crite,0
201159,JavarisCrittenton,Javaris,Crittenton,0
76473,DillardCrocker,Dillard,Crocker,0
76474,JeffreyCrompton,Jeffrey,Crompton,0
76475,TerryCrosby,Terry,Crosby,0
1506,AustinCroshere,Austin,Croshere,0
76476,JeffCross,Jeff,Cross,0
76477,PeteCross,Pete,Cross,0
76478,RussellCross,Russell,Cross,0
76479,FrancisCrossin,Francis,Crossin,0
180,JohnCrotty,John,Crotty,0
76481,MarkCrow,Mark,Crow,0
76482,CoreyCrowder,Corey,Crowder,0
203109,JaeCrowder,Jae,Crowder,1
1630622,JalenCrutcher,Jalen,Crutcher,1
1629633,JarrettCulver,Jarrett,Culver,1
1629600,JarronCumberland,Jarron,Cumberland,0
76483,PatCummings,Pat,Cummings,0
187,TerryCummings,Terry,Cummings,0
1907,VonteegoCummings,Vonteego,Cummings,0
76487,BillyCunningham,Billy,Cunningham,0
1630595,CadeCunningham,Cade,Cunningham,1
201967,DanteCunningham,Dante,Cunningham,0
76485,DickCunningham,Dick,Cunningham,0
203099,JaredCunningham,Jared,Cunningham,0
1061,WilliamCunningham,William,Cunningham,0
76488,RadisavCurcic,Radisav,Curcic,0
76489,ArmandCure,Armand,Cure,0
940,EarlCureton,Earl,Cureton,0
223,BillCurley,Bill,Curley,0
76492,FranCurran,Fran,Curran,0
209,DellCurry,Dell,Curry,0
2201,EddyCurry,Eddy,Curry,0
201191,JamesOnCurry,JamesOn,Curry,0
688,MichaelCurry,Michael,Curry,0
203552,SethCurry,Seth,Curry,1
201939,StephenCurry,Stephen,Curry,1
687,RastkoCvetkovic,Rastko,Cvetkovic,0
76505,MikeDAntoni,Mike,DAntoni,0
76496,EdDahler,Ed,Dahler,0
76497,QuintinDailey,Quintin,Dailey,0
2223,SamuelDalembert,Samuel,Dalembert,0
76498,HowieDallmar,Howie,Dallmar,0
956,ErickDampier,Erick,Dampier,0
76499,LouDampier,Lou,Dampier,0
76500,BobDandridge,Bob,Dandridge,0
1498,AntonioDaniels,Antonio,Daniels,0
1630700,DysonDaniels,Dyson,Daniels,1
2845,ErikDaniels,Erik,Daniels,0
1380,LloydDaniels,Lloyd,Daniels,0
2605,MarquisDaniels,Marquis,Daniels,0
76502,MelDaniels,Mel,Daniels,0
203584,TroyDaniels,Troy,Daniels,0
390,SashaDanilovic,Sasha,Danilovic,0
76504,AdrianDantley,Adrian,Dantley,0
76506,HenryDarcey,Henry,Darcey,0
76507,JimmyDarden,Jimmy,Darden,0
212,YinkaDare,Yinka,Dare,0
76509,JesseDark,Jesse,Dark,0
1630268,NateDarling,Nate,Darling,1
76511,JimmyDarrow,Jimmy,Darrow,0
203540,GigiDatome,Gigi,Datome,0
921,BradDaugherty,Brad,Daugherty,0
1600,KornelDavid,Kornel,David,0
201176,JermareoDavidson,Jermareo,Davidson,0
76514,BobDavies,Bob,Davies,0
203561,BrandonDavies,Brandon,Davies,0
203076,AnthonyDavis,Anthony,Davis,1
213,AntonioDavis,Antonio,Davis,0
76515,AubreyDavis,Aubrey,Davis,0
1884,BaronDavis,Baron,Davis,0
989,BenDavis,Ben,Davis,0
76538,BillDavis,Bill,Davis,0
76533,BobDavis,Bob,Davis,0
76516,BradDavis,Brad,Davis,0
76517,BrianDavis,Brian,Davis,0
76518,CharlieDavis,Charlie,Davis,0
76519,CharlieDavis,Charlie,Davis,0
905,DaleDavis,Dale,Davis,0
1627738,DeyontaDavis,Deyonta,Davis,0
76521,DoubleDDavis,DoubleD,Davis,0
202334,EdDavis,Ed,Davis,0
76522,EdwardDavis,Edward,Davis,0
1023,EmanualDavis,Emanual,Davis,0
201175,GlenDavis,Glen,Davis,0
76523,HarryDavis,Harry,Davis,0
93,HubertDavis,Hubert,Davis,0
76524,JamesDavis,James,Davis,0
76525,JimDavis,Jim,Davis,0
76526,JohnnyDavis,Johnny,Davis,0
1631098,JohnnyDavis,Johnny,Davis,1
2668,JoshDavis,Josh,Davis,0
707,MarkDavis,Mark,Davis,0
76528,MarkDavis,Mark,Davis,0
76529,MelDavis,Mel,Davis,0
76530,MichaelDavis,Michael,Davis,0
76531,MikeDavis,Mike,Davis,0
76520,MontiDavis,Monti,Davis,0
200781,PaulDavis,Paul,Davis,0
76532,RalphDavis,Ralph,Davis,0
1729,RickyDavis,Ricky,Davis,0
76534,RonDavis,Ron,Davis,0
1629056,TerenceDavis,Terence,Davis,1
426,TerryDavis,Terry,Davis,0
1629093,TylerDavis,Tyler,Davis,0
76536,WaltDavis,Walt,Davis,0
1453,WalterDavis,Walter,Davis,0
1631120,JDDavison,JD,Davison,1
203958,AndreDawkins,Andre,Dawkins,0
76539,DarrylDawkins,Darryl,Dawkins,0
1008,JohnnyDawkins,Johnny,Dawkins,0
76541,PaulDawkins,Paul,Dawkins,0
1626183,BrandenDawson,Branden,Dawson,0
201286,EricDawson,Eric,Dawson,0
76542,TonyDawson,Tony,Dawson,0
103,ToddDay,Todd,Day,0
201948,AustinDaye,Austin,Daye,0
76543,DarrenDaye,Darren,Daye,0
1630620,DariusDays,Darius,Days,1
201986,NandoDeColo,Nando,DeColo,0
76545,DaveDeBusschere,Dave,DeBusschere,0
692,AndrewDeClercq,Andrew,DeClercq,0
1629602,JavinDeLaurier,Javin,DeLaurier,0
76551,NateDeLong,Nate,DeLong,0
201942,DeMarDeRozan,DeMar,DeRozan,1
76562,HankDeZonie,Hank,DeZonie,0
76544,GregDeane,Greg,Deane,0
1630466,GabrielDeck,Gabriel,Deck,0
203473,DewayneDedmon,Dewayne,Dedmon,1
76546,ArchieDees,Archie,Dees,0
143,TerryDehere,Terry,Dehere,0
76548,RedDehnert,Red,Dehnert,0
1626214,BryceDejeanJones,Bryce,DejeanJones,0
1626155,SamDekker,Sam,Dekker,0
219,VinnyDelNegro,Vinny,DelNegro,0
1627098,MalcolmDelaney,Malcolm,Delaney,0
183,BisonDele,Bison,Dele,0
2568,CarlosDelfino,Carlos,Delfino,0
1629116,AngelDelgado,Angel,Delgado,0
960,TonyDelk,Tony,Delk,0
203521,MatthewDellavedova,Matthew,Dellavedova,1
76552,FennisDembo,Fennis,Dembo,0
76553,LarryDemic,Larry,Demic,0
725,DellDemps,Dell,Demps,0
76555,GeorgeDempsey,George,Dempsey,0
2736,LuolDeng,Luol,Deng,0
76556,KennyDennard,Kenny,Dennard,0
76557,BlaineDenning,Blaine,Denning,0
202458,JustinDentmon,Justin,Dentmon,0
76558,RandyDenton,Randy,Denton,0
76559,RodDerline,Rod,Derline,0
1629094,MarcusDerrickson,Marcus,Derrickson,0
76560,DaveDeutsch,Dave,Deutsch,0
76561,WalterDevlin,Walter,Devlin,0
76568,ErnieDiGregorio,Ernie,DiGregorio,0
1628978,DonteDiVincenzo,Donte,DiVincenzo,1
1631217,MoussaDiabate,Moussa,Diabate,1
1629603,MamadiDiakite,Mamadi,Diakite,1
1760,DerrickDial,Derrick,Dial,0
1627767,CheickDiallo,Cheick,Diallo,0
1628977,HamidouDiallo,Hamidou,Diallo,1
2564,BorisDiaw,Boris,Diaw,0
200821,YakhoubaDiawara,Yakhouba,Diawara,0
200799,GuillermoDiaz,Guillermo,Diaz,0
2424,DanDickau,Dan,Dickau,0
2079,KanielDickens,Kaniel,Dickens,0
76563,HenryDickerson,Henry,Dickerson,0
1722,MichaelDickerson,Michael,Dickerson,0
76564,DerrekDickey,Derrek,Dickey,0
76565,DickDickey,Dick,Dickey,0
101143,TravisDiener,Travis,Diener,0
203476,GorguiDieng,Gorgui,Dieng,1
1631172,OusmaneDieng,Ousmane,Dieng,1
76566,ConnieDierking,Connie,Dierking,0
76567,CobyDietrick,Coby,Dietrick,0
76569,MickeyDillard,Mickey,Dillard,0
76570,BobDille,Bob,Dille,0
76571,JohnDillon,John,Dillon,0
76574,ByronDinkins,Byron,Dinkins,0
76575,JackieDinkins,Jackie,Dinkins,0
76576,BillDinwiddie,Bill,Dinwiddie,0
203915,SpencerDinwiddie,Spencer,Dinwiddie,1
101113,IkeDiogu,Ike,Diogu,0
2205,DeSaganaDiop,DeSagana,Diop,0
76577,TerryDischinger,Terry,Dischinger,0
76578,FredDiute,Fred,Diute,0
124,VladeDivac,Vlade,Divac,0
2413,JuanDixon,Juan,Dixon,0
1059,AleksandarDjordjevic,Aleksandar,Djordjevic,0
76580,EarlDodd,Earl,Dodd,0
1720,MichaelDoleac,Michael,Doleac,0
76581,JoeDolhon,Joe,Dolhon,0
76582,BobDoll,Bob,Doll,0
76583,JamesDonaldson,James,Donaldson,0
1629029,LukaDoncic,Luka,Doncic,1
76584,BobDonham,Bob,Donham,0
76586,BillyDonovan,Billy,Donovan,0
76585,HarryDonovan,Harry,Donovan,0
2039,KeyonDooling,Keyon,Dooling,0
76587,JackyDorsey,Jacky,Dorsey,0
201595,JoeyDorsey,Joey,Dorsey,0
1628416,TylerDorsey,Tyler,Dorsey,1
1629652,LuguentzDort,Luguentz,Dort,1
1630245,AyoDosunmu,Ayo,Dosunmu,1
1628422,DamyeanDotson,Damyean,Dotson,0
1629653,DevonDotson,Devon,Dotson,1
200763,QuincyDouby,Quincy,Douby,0
76588,BruceDouglas,Bruce,Douglas,0
76589,JohnDouglas,John,Douglas,0
76590,LeonDouglas,Leon,Douglas,0
428,ShermanDouglas,Sherman,Douglas,0
201962,ToneyDouglas,Toney,Douglas,0
201604,ChrisDouglasRoberts,Chris,DouglasRoberts,0
1629635,SekouDoumbouya,Sekou,Doumbouya,0
76592,LloydDove,Lloyd,Dove,0
202220,ZabianDowdell,Zabian,Dowdell,0
76593,BillDowney,Bill,Downey,0
76594,SteveDowning,Steve,Downing,0
1630288,JeffDowtin,Jeff,Dowtin,1
76595,DannyDoyle,Danny,Doyle,0
1628495,MiltonDoyle,Milton,Doyle,0
1628408,PJDozier,PJ,Dozier,1
76596,TerryDozier,Terry,Dozier,0
201609,GoranDragic,Goran,Dragic,1
204054,ZoranDragic,Zoran,Dragic,0
1068,GregDreiling,Greg,Dreiling,0
1724,BryceDrew,Bryce,Drew,0
76598,JohnDrew,John,Drew,0
76599,LarryDrew,Larry,Drew,0
203580,LarryDrewII,Larry,DrewII,0
17,ClydeDrexler,Clyde,Drexler,0
1041,NateDriggers,Nate,Driggers,0
76603,TerryDriscoll,Terry,Driscoll,0
1542,PredragDrobnjak,Predrag,Drobnjak,0
76604,RalphDrollinger,Ralph,Drollinger,0
203083,AndreDrummond,Andre,Drummond,1
76623,DennisDuVal,Dennis,DuVal,0
1630537,ChrisDuarte,Chris,Duarte,1
76605,DickDuckett,Dick,Duckett,0
404,KevinDuckworth,Kevin,Duckworth,0
76607,CharlesDudley,Charles,Dudley,0
201,ChrisDudley,Chris,Dudley,0
201162,JaredDudley,Jared,Dudley,0
76608,TerryDuerod,Terry,Duerod,0
76609,BobDuffy,Bob,Duffy,0
76610,BobDuffy,Bob,Duffy,0
2768,ChrisDuhon,Chris,Duhon,0
1626251,DujeDukan,Duje,Dukan,0
1630561,DavidDukeJr,David,DukeJr,1
76611,WalterDukes,Walter,Dukes,0
247,JoeDumars,Joe,Dumars,0
30,RichardDumas,Richard,Dumas,0
434,TonyDumas,Tony,Dumas,0
76615,AndyDuncan,Andy,Duncan,0
1495,TimDuncan,Tim,Duncan,0
2399,MikeDunleavy,Mike,Dunleavy,0
76616,MikeDunleavy,Mike,Dunleavy,0
1627739,KrisDunn,Kris,Dunn,0
76617,PatDunn,Pat,Dunn,0
76618,TRDunn,TR,Dunn,0
2648,RonaldDupree,Ronald,Dupree,0
201142,KevinDurant,Kevin,Durant,1
1631105,JalenDuren,Jalen,Duren,1
76619,JohnDuren,John,Duren,0
1090,PatDurham,Pat,Durham,0
76621,DevinDurrant,Devin,Durrant,0
76622,KenDurrett,Ken,Durrett,0
1631347,AnthonyDuruji,Anthony,Duruji,1
1628979,TrevonDuval,Trevon,Duval,0
76624,JackDwan,Jack,Dwan,0
76625,CraigDykema,Craig,Dykema,0
76626,GeneDyker,Gene,Dyker,0
202406,JeromeDyson,Jerome,Dyson,0
289,LedellEackles,Ledell,Eackles,0
76628,JimEakins,Jim,Eakins,0
768,AcieEarl,Acie,Earl,0
76630,EdEarle,Ed,Earle,0
203921,CleanthonyEarly,Cleanthony,Early,0
1631106,TariEason,Tari,Eason,1
76631,MarkEaton,Mark,Eaton,0
76632,JerryEaves,Jerry,Eaves,0
202365,DevinEbanks,Devin,Ebanks,0
76633,BillEbben,Bill,Ebben,0
76634,AlEberhard,Al,Eberhard,0
2569,NdudiEbi,Ndudi,Ebi,0
1630693,JaimeEchenique,Jaime,Echenique,0
204067,JarellEddie,Jarell,Eddie,0
76635,PatrickEddie,Patrick,Eddie,0
76636,ThomasEddleman,Thomas,Eddleman,0
76637,KentEdelin,Kent,Edelin,0
76638,KeithEdmonson,Keith,Edmonson,0
721,TyusEdney,Tyus,Edney,0
1630162,AnthonyEdwards,Anthony,Edwards,1
76646,BillEdwards,Bill,Edwards,0
898,BlueEdwards,Blue,Edwards,0
1629035,CarsenEdwards,Carsen,Edwards,0
2451,CorsleyEdwards,Corsley,Edwards,0
346,DougEdwards,Doug,Edwards,0
76641,FranklinEdwards,Franklin,Edwards,0
229,JamesEdwards,James,Edwards,0
76643,JayEdwards,Jay,Edwards,0
2823,JohnEdwards,John,Edwards,0
1630556,KesslerEdwards,Kessler,Edwards,1
236,KevinEdwards,Kevin,Edwards,0
1630306,RobEdwards,Rob,Edwards,0
202197,ShaneEdwards,Shane,Edwards,0
1629053,VincentEdwards,Vincent,Edwards,0
76647,JohnnyEgan,Johnny,Egan,0
76648,LonnieEggleston,Lonnie,Eggleston,0
76649,EddieEhlers,Eddie,Ehlers,0
378,CraigEhlo,Craig,Ehlo,0
76651,DickEichhorst,Dick,Eichhorst,0
458,HowardEisley,Howard,Eisley,0
1918,ObinnaEkezie,Obinna,Ekezie,0
2064,KhalidElAmin,Khalid,ElAmin,0
76653,DonEliason,Don,Eliason,0
53,MarioElie,Mario,Elie,0
1629604,CJElleby,CJ,Elleby,1
76655,RayEllefson,Ray,Ellefson,0
1627740,HenryEllenson,Henry,Ellenson,0
201961,WayneEllington,Wayne,Ellington,0
76656,BobElliott,Bob,Elliott,0
251,SeanElliott,Sean,Elliott,0
76658,AlexanderEllis,Alexander,Ellis,0
76664,BoEllis,Bo,Ellis,0
107,DaleEllis,Dale,Ellis,0
1677,HaroldEllis,Harold,Ellis,0
76661,JoeEllis,Joe,Ellis,0
1631165,KeonEllis,Keon,Ellis,1
111,LaPhonsoEllis,LaPhonso,Ellis,0
1034,LeRonEllis,LeRon,Ellis,0
76663,LeroyEllis,Leroy,Ellis,0
101145,MontaEllis,Monta,Ellis,0
442,PervisEllison,Pervis,Ellison,0
600010,LenElmore,Len,Elmore,0
1922,FranciscoElson,Francisco,Elson,0
76667,DarrellElston,Darrell,Elston,0
2408,MelvinEly,Melvin,Ely,0
203954,JoelEmbiid,Joel,Embiid,1
76668,WayneEmbry,Wayne,Embry,0
2765,AndreEmmett,Andre,Emmett,0
76669,NedEndress,Ned,Endress,0
76670,ChrisEngler,Chris,Engler,0
76671,WayneEnglestad,Wayne,Englestad,0
76672,AJEnglish,AJ,English,0
76673,AlexEnglish,Alex,English,0
76674,ClaudeEnglish,Claude,English,0
76676,JojoEnglish,Jojo,English,0
203119,KimEnglish,Kim,English,0
76675,ScottEnglish,Scott,English,0
76677,GeneEnglund,Gene,Englund,0
203898,TylerEnnis,Tyler,Ennis,0
203516,JamesEnnisIII,James,EnnisIII,0
76678,RayEpps,Ray,Epps,0
201623,SemihErden,Semih,Erden,0
76679,BoErias,Bo,Erias,0
76680,KeithErickson,Keith,Erickson,0
76681,JuliusErving,Julius,Erving,0
1915,EvanEschmeyer,Evan,Eschmeyer,0
76682,JackEskridge,Jack,Eskridge,0
76683,VincenzoEsposito,Vincenzo,Esposito,0
1629234,DrewEubanks,Drew,Eubanks,1
76687,BobEvans,Bob,Evans,0
967,BrianEvans,Brian,Evans,0
76685,EarlEvans,Earl,Evans,0
1628980,JacobEvans,Jacob,Evans,0
1628393,JawunEvans,Jawun,Evans,0
